,Script_Index,Phrase,Tokens,Nbr_tokens,Type_voix,Genre,Script_Original
4776,4613,C'est vraiment innovant comme concept. J'aime bien !,"['ce', 'être', 'vraiment', 'innovant', 'comme', 'concept', 'je', 'aimer', 'bien']",9,Acteur,Femme,"L'homme (1) : "" Salut à tous ! C'est Le Tone ! Vous vous demandez ce que je fais sur le parvis de La Défense. 
 (1) ... SKODA a installé un truc de dingue juste derrière moi. Suivez-moi ! 
 (1) ... C'est cool non ?
L'homme (2) : "" Ouais, c'est top ! 
 La femme (3) : "" C'est vraiment innovant comme concept. J'aime bien !
 L'homme (4) : "" La voiture a un look sportif.
 L'homme (5) : "" En plus, c'est une électrique si je comprends bien ! 
(3) ... J'adore l'idée de l'écran, c'est génial ! 
 (1) ... Moi aussi j'adore ce genre de délire, ça me donne envie de poser des questions à SKODA. 
 (1) ... Bonjour Antoine ! 
 L'homme (5) : "" Bonjour Tone !
 (1) ... Expliquez-nous ce que vous avez voulu créer avec cette installation. 
 (5) ... Pour le lancement de l'ENYAQ iV, on a voulu le mettre en avant au travers un procédé technologique tout autant que la voiture, ...
 (5) ... au travers d'une immersion en 3D, un voyage d'une journée ...
 (5) ... en ENYAQ iV. 
 (1) ... C'est quoi la nouveauté de cette ENYAQ iV ? 
 (5) ... Au-delà du fait qu'elle soit 100% électrique, c'est son autonomie allant jusqu'à 545 kilomètres. On est capable de charger 100 kilomètres en 6 minutes. 
 (1) ... Magnifique ! Il n'y a plus qu'à l'essayer. Si vous aussi vous en avez l'envie, ...
 (1) ... vous pouvez le faire de chez vous avec les essais à domicile SKODA. """
4777,4613,La voiture a un look sportif.,"['le', 'voiture', 'avoir', 'un', 'look', 'sportif']",6,Acteur,Homme,"L'homme (1) : "" Salut à tous ! C'est Le Tone ! Vous vous demandez ce que je fais sur le parvis de La Défense. 
 (1) ... SKODA a installé un truc de dingue juste derrière moi. Suivez-moi ! 
 (1) ... C'est cool non ?
L'homme (2) : "" Ouais, c'est top ! 
 La femme (3) : "" C'est vraiment innovant comme concept. J'aime bien !
 L'homme (4) : "" La voiture a un look sportif.
 L'homme (5) : "" En plus, c'est une électrique si je comprends bien ! 
(3) ... J'adore l'idée de l'écran, c'est génial ! 
 (1) ... Moi aussi j'adore ce genre de délire, ça me donne envie de poser des questions à SKODA. 
 (1) ... Bonjour Antoine ! 
 L'homme (5) : "" Bonjour Tone !
 (1) ... Expliquez-nous ce que vous avez voulu créer avec cette installation. 
 (5) ... Pour le lancement de l'ENYAQ iV, on a voulu le mettre en avant au travers un procédé technologique tout autant que la voiture, ...
 (5) ... au travers d'une immersion en 3D, un voyage d'une journée ...
 (5) ... en ENYAQ iV. 
 (1) ... C'est quoi la nouveauté de cette ENYAQ iV ? 
 (5) ... Au-delà du fait qu'elle soit 100% électrique, c'est son autonomie allant jusqu'à 545 kilomètres. On est capable de charger 100 kilomètres en 6 minutes. 
 (1) ... Magnifique ! Il n'y a plus qu'à l'essayer. Si vous aussi vous en avez l'envie, ...
 (1) ... vous pouvez le faire de chez vous avec les essais à domicile SKODA. """
4778,4613,"En plus, c'est une électrique si je comprends bien !","['en', 'plus', 'ce', 'être', 'un', 'électrique', 'si', 'je', 'comprendre', 'bien']",10,Acteur,Homme,"L'homme (1) : "" Salut à tous ! C'est Le Tone ! Vous vous demandez ce que je fais sur le parvis de La Défense. 
 (1) ... SKODA a installé un truc de dingue juste derrière moi. Suivez-moi ! 
 (1) ... C'est cool non ?
L'homme (2) : "" Ouais, c'est top ! 
 La femme (3) : "" C'est vraiment innovant comme concept. J'aime bien !
 L'homme (4) : "" La voiture a un look sportif.
 L'homme (5) : "" En plus, c'est une électrique si je comprends bien ! 
(3) ... J'adore l'idée de l'écran, c'est génial ! 
 (1) ... Moi aussi j'adore ce genre de délire, ça me donne envie de poser des questions à SKODA. 
 (1) ... Bonjour Antoine ! 
 L'homme (5) : "" Bonjour Tone !
 (1) ... Expliquez-nous ce que vous avez voulu créer avec cette installation. 
 (5) ... Pour le lancement de l'ENYAQ iV, on a voulu le mettre en avant au travers un procédé technologique tout autant que la voiture, ...
 (5) ... au travers d'une immersion en 3D, un voyage d'une journée ...
 (5) ... en ENYAQ iV. 
 (1) ... C'est quoi la nouveauté de cette ENYAQ iV ? 
 (5) ... Au-delà du fait qu'elle soit 100% électrique, c'est son autonomie allant jusqu'à 545 kilomètres. On est capable de charger 100 kilomètres en 6 minutes. 
 (1) ... Magnifique ! Il n'y a plus qu'à l'essayer. Si vous aussi vous en avez l'envie, ...
 (1) ... vous pouvez le faire de chez vous avec les essais à domicile SKODA. """
4779,4613,Bonjour Tone !,"['bonjour', 'tone']",2,Acteur,Homme,"L'homme (1) : "" Salut à tous ! C'est Le Tone ! Vous vous demandez ce que je fais sur le parvis de La Défense. 
 (1) ... SKODA a installé un truc de dingue juste derrière moi. Suivez-moi ! 
 (1) ... C'est cool non ?
L'homme (2) : "" Ouais, c'est top ! 
 La femme (3) : "" C'est vraiment innovant comme concept. J'aime bien !
 L'homme (4) : "" La voiture a un look sportif.
 L'homme (5) : "" En plus, c'est une électrique si je comprends bien ! 
(3) ... J'adore l'idée de l'écran, c'est génial ! 
 (1) ... Moi aussi j'adore ce genre de délire, ça me donne envie de poser des questions à SKODA. 
 (1) ... Bonjour Antoine ! 
 L'homme (5) : "" Bonjour Tone !
 (1) ... Expliquez-nous ce que vous avez voulu créer avec cette installation. 
 (5) ... Pour le lancement de l'ENYAQ iV, on a voulu le mettre en avant au travers un procédé technologique tout autant que la voiture, ...
 (5) ... au travers d'une immersion en 3D, un voyage d'une journée ...
 (5) ... en ENYAQ iV. 
 (1) ... C'est quoi la nouveauté de cette ENYAQ iV ? 
 (5) ... Au-delà du fait qu'elle soit 100% électrique, c'est son autonomie allant jusqu'à 545 kilomètres. On est capable de charger 100 kilomètres en 6 minutes. 
 (1) ... Magnifique ! Il n'y a plus qu'à l'essayer. Si vous aussi vous en avez l'envie, ...
 (1) ... vous pouvez le faire de chez vous avec les essais à domicile SKODA. """
4780,4614,Salut à tous ! C'est Le Tone ! Vous vous demandez ce que je fais sur le parvis de La Défense.,"['salut', 'à', 'tout', 'ce', 'être', 'le', 'tone', 'vous', 'vous', 'demander', 'ce', 'que', 'je', 'faire', 'sur', 'le', 'parvis', 'de', 'le', 'défense']",20,Acteur,Homme,"L'homme (1) : "" Salut à tous ! C'est Le Tone ! Vous vous demandez ce que je fais sur le parvis de La Défense.
 (1) ... SKODA a installé un truc de dingue juste derrière moi. Suivez-moi !
 (1) ... C'est cool, non ?
L'homme (2) : "" Ouais, c'est top !
 La femme (3) : "" C'est vraiment innovant comme concept. J'aime bien !
 L'homme (4) : "" La voiture à un look sportif.
 L'homme (5) : "" En plus c'est une électrique si je comprends bien ! 
(3) ... J'adore l'idée de l'écran c'est génial !
 (1) ... Moi aussi j'adore ce genre de délire, ça me donne envie de poser des questions à SKODA.
 (1) ... Bonjour Antoine !
 L'homme (5) : "" Bonjour Tone !
 (1) ... Expliquez-nous ce que vous avez voulu créer avec cette installation.
 (5) ... Pour le lancement de l'ENYAQ iV on a voulu le mettre en avant au travers d'un procédé technologique tout autant que la voiture ...
 (5) ... au travers d'une immersion en 3D un voyage d'une journée ...
 (5) ... en ENYAQ iV.
 (1) ... C'est quoi la nouveauté de cette ENYAQ iV ?
 (5) ... Au-delà du fait qu'elle soit 100% électrique c'est son autonomie allant jusqu'à 545 kilomètres. On est capable de charger 100 kilomètres en 6 minutes.
 (1) ... Magnifique ! Il n'y a plus qu'à l'essayer. Si vous aussi vous en avez l'envie ...
 (1) ... vous pouvez le faire e chez vous avec les essais à domicile SKODA. """
4781,4614,"Ouais, c'est top !","['ouais', 'ce', 'être', 'top']",4,Acteur,Homme,"L'homme (1) : "" Salut à tous ! C'est Le Tone ! Vous vous demandez ce que je fais sur le parvis de La Défense.
 (1) ... SKODA a installé un truc de dingue juste derrière moi. Suivez-moi !
 (1) ... C'est cool, non ?
L'homme (2) : "" Ouais, c'est top !
 La femme (3) : "" C'est vraiment innovant comme concept. J'aime bien !
 L'homme (4) : "" La voiture à un look sportif.
 L'homme (5) : "" En plus c'est une électrique si je comprends bien ! 
(3) ... J'adore l'idée de l'écran c'est génial !
 (1) ... Moi aussi j'adore ce genre de délire, ça me donne envie de poser des questions à SKODA.
 (1) ... Bonjour Antoine !
 L'homme (5) : "" Bonjour Tone !
 (1) ... Expliquez-nous ce que vous avez voulu créer avec cette installation.
 (5) ... Pour le lancement de l'ENYAQ iV on a voulu le mettre en avant au travers d'un procédé technologique tout autant que la voiture ...
 (5) ... au travers d'une immersion en 3D un voyage d'une journée ...
 (5) ... en ENYAQ iV.
 (1) ... C'est quoi la nouveauté de cette ENYAQ iV ?
 (5) ... Au-delà du fait qu'elle soit 100% électrique c'est son autonomie allant jusqu'à 545 kilomètres. On est capable de charger 100 kilomètres en 6 minutes.
 (1) ... Magnifique ! Il n'y a plus qu'à l'essayer. Si vous aussi vous en avez l'envie ...
 (1) ... vous pouvez le faire e chez vous avec les essais à domicile SKODA. """
4782,4614,C'est vraiment innovant comme concept. J'aime bien !,"['ce', 'être', 'vraiment', 'innovant', 'comme', 'concept', 'je', 'aimer', 'bien']",9,Acteur,Femme,"L'homme (1) : "" Salut à tous ! C'est Le Tone ! Vous vous demandez ce que je fais sur le parvis de La Défense.
 (1) ... SKODA a installé un truc de dingue juste derrière moi. Suivez-moi !
 (1) ... C'est cool, non ?
L'homme (2) : "" Ouais, c'est top !
 La femme (3) : "" C'est vraiment innovant comme concept. J'aime bien !
 L'homme (4) : "" La voiture à un look sportif.
 L'homme (5) : "" En plus c'est une électrique si je comprends bien ! 
(3) ... J'adore l'idée de l'écran c'est génial !
 (1) ... Moi aussi j'adore ce genre de délire, ça me donne envie de poser des questions à SKODA.
 (1) ... Bonjour Antoine !
 L'homme (5) : "" Bonjour Tone !
 (1) ... Expliquez-nous ce que vous avez voulu créer avec cette installation.
 (5) ... Pour le lancement de l'ENYAQ iV on a voulu le mettre en avant au travers d'un procédé technologique tout autant que la voiture ...
 (5) ... au travers d'une immersion en 3D un voyage d'une journée ...
 (5) ... en ENYAQ iV.
 (1) ... C'est quoi la nouveauté de cette ENYAQ iV ?
 (5) ... Au-delà du fait qu'elle soit 100% électrique c'est son autonomie allant jusqu'à 545 kilomètres. On est capable de charger 100 kilomètres en 6 minutes.
 (1) ... Magnifique ! Il n'y a plus qu'à l'essayer. Si vous aussi vous en avez l'envie ...
 (1) ... vous pouvez le faire e chez vous avec les essais à domicile SKODA. """
4783,4614,La voiture à un look sportif.,"['le', 'voiture', 'à', 'un', 'look', 'sportif']",6,Acteur,Homme,"L'homme (1) : "" Salut à tous ! C'est Le Tone ! Vous vous demandez ce que je fais sur le parvis de La Défense.
 (1) ... SKODA a installé un truc de dingue juste derrière moi. Suivez-moi !
 (1) ... C'est cool, non ?
L'homme (2) : "" Ouais, c'est top !
 La femme (3) : "" C'est vraiment innovant comme concept. J'aime bien !
 L'homme (4) : "" La voiture à un look sportif.
 L'homme (5) : "" En plus c'est une électrique si je comprends bien ! 
(3) ... J'adore l'idée de l'écran c'est génial !
 (1) ... Moi aussi j'adore ce genre de délire, ça me donne envie de poser des questions à SKODA.
 (1) ... Bonjour Antoine !
 L'homme (5) : "" Bonjour Tone !
 (1) ... Expliquez-nous ce que vous avez voulu créer avec cette installation.
 (5) ... Pour le lancement de l'ENYAQ iV on a voulu le mettre en avant au travers d'un procédé technologique tout autant que la voiture ...
 (5) ... au travers d'une immersion en 3D un voyage d'une journée ...
 (5) ... en ENYAQ iV.
 (1) ... C'est quoi la nouveauté de cette ENYAQ iV ?
 (5) ... Au-delà du fait qu'elle soit 100% électrique c'est son autonomie allant jusqu'à 545 kilomètres. On est capable de charger 100 kilomètres en 6 minutes.
 (1) ... Magnifique ! Il n'y a plus qu'à l'essayer. Si vous aussi vous en avez l'envie ...
 (1) ... vous pouvez le faire e chez vous avec les essais à domicile SKODA. """
4784,4614,En plus c'est une électrique si je comprends bien !,"['en', 'plus', 'ce', 'être', 'un', 'électrique', 'si', 'je', 'comprendre', 'bien']",10,Acteur,Homme,"L'homme (1) : "" Salut à tous ! C'est Le Tone ! Vous vous demandez ce que je fais sur le parvis de La Défense.
 (1) ... SKODA a installé un truc de dingue juste derrière moi. Suivez-moi !
 (1) ... C'est cool, non ?
L'homme (2) : "" Ouais, c'est top !
 La femme (3) : "" C'est vraiment innovant comme concept. J'aime bien !
 L'homme (4) : "" La voiture à un look sportif.
 L'homme (5) : "" En plus c'est une électrique si je comprends bien ! 
(3) ... J'adore l'idée de l'écran c'est génial !
 (1) ... Moi aussi j'adore ce genre de délire, ça me donne envie de poser des questions à SKODA.
 (1) ... Bonjour Antoine !
 L'homme (5) : "" Bonjour Tone !
 (1) ... Expliquez-nous ce que vous avez voulu créer avec cette installation.
 (5) ... Pour le lancement de l'ENYAQ iV on a voulu le mettre en avant au travers d'un procédé technologique tout autant que la voiture ...
 (5) ... au travers d'une immersion en 3D un voyage d'une journée ...
 (5) ... en ENYAQ iV.
 (1) ... C'est quoi la nouveauté de cette ENYAQ iV ?
 (5) ... Au-delà du fait qu'elle soit 100% électrique c'est son autonomie allant jusqu'à 545 kilomètres. On est capable de charger 100 kilomètres en 6 minutes.
 (1) ... Magnifique ! Il n'y a plus qu'à l'essayer. Si vous aussi vous en avez l'envie ...
 (1) ... vous pouvez le faire e chez vous avec les essais à domicile SKODA. """
4785,4614,Bonjour Tone !,"['bonjour', 'tone']",2,Acteur,Homme,"L'homme (1) : "" Salut à tous ! C'est Le Tone ! Vous vous demandez ce que je fais sur le parvis de La Défense.
 (1) ... SKODA a installé un truc de dingue juste derrière moi. Suivez-moi !
 (1) ... C'est cool, non ?
L'homme (2) : "" Ouais, c'est top !
 La femme (3) : "" C'est vraiment innovant comme concept. J'aime bien !
 L'homme (4) : "" La voiture à un look sportif.
 L'homme (5) : "" En plus c'est une électrique si je comprends bien ! 
(3) ... J'adore l'idée de l'écran c'est génial !
 (1) ... Moi aussi j'adore ce genre de délire, ça me donne envie de poser des questions à SKODA.
 (1) ... Bonjour Antoine !
 L'homme (5) : "" Bonjour Tone !
 (1) ... Expliquez-nous ce que vous avez voulu créer avec cette installation.
 (5) ... Pour le lancement de l'ENYAQ iV on a voulu le mettre en avant au travers d'un procédé technologique tout autant que la voiture ...
 (5) ... au travers d'une immersion en 3D un voyage d'une journée ...
 (5) ... en ENYAQ iV.
 (1) ... C'est quoi la nouveauté de cette ENYAQ iV ?
 (5) ... Au-delà du fait qu'elle soit 100% électrique c'est son autonomie allant jusqu'à 545 kilomètres. On est capable de charger 100 kilomètres en 6 minutes.
 (1) ... Magnifique ! Il n'y a plus qu'à l'essayer. Si vous aussi vous en avez l'envie ...
 (1) ... vous pouvez le faire e chez vous avec les essais à domicile SKODA. """
4786,4615,"Pour le lancement des ENYAQ IV, on a voulu le mettre en avant au travers d'une immersion en 3D.","['pour', 'le', 'lancement', 'de', 'enyaq', 'iv', 'on', 'avoir', 'vouloir', 'le', 'mettre', 'en', 'avant', 'au', 'travers', 'de', 'un', 'immersion', 'en', '3d.']",20,Acteur,Homme,"Homme (1) : "" Salut à tous, c'est Le Tone.
 (1) ... SKODA a installé un truc de dingue juste derrière moi.
 
 L'homme (2) : "" Pour le lancement des ENYAQ IV, on a voulu le mettre en avant au travers d'une immersion en 3D.
 
 (1) ... C'est quoi la nouveauté de cette ENYAQ IV ?
 (2) ... Son autonomie allant jusqu'à 545 km. ""
 
 (1) ... Il ne reste plus qu'à l'essayer avec des essais à domicile sur SKODA. """
4787,4616,"Pour le lancement des ENYAQ IV, on a voulu le mettre en avant au travers d'une immersion en 3D.","['pour', 'le', 'lancement', 'de', 'enyaq', 'iv', 'on', 'avoir', 'vouloir', 'le', 'mettre', 'en', 'avant', 'au', 'travers', 'de', 'un', 'immersion', 'en', '3d.']",20,Acteur,Homme,"Homme (1) : "" Salut à tous, c'est Le Tone.
 (1) ... SKODA a installé un truc de dingue juste derrière moi.
 
 L'homme (2) : "" Pour le lancement des ENYAQ IV, on a voulu le mettre en avant au travers d'une immersion en 3D.
 
 (1) ... C'est quoi la nouveauté de cette ENYAQ IV ?
 (2) ... Son autonomie allant jusqu'à 545 km. ""
 
 
 (1) ... Il ne reste plus qu'à l'essayer avec des essais à domicile sur SKODA. """
4788,4617,Pourquoi certaines choses nous attirent ?,"['pourquoi', 'certain', 'chose', 'nous', 'attirer']",5,Voix-off,Femme,"Voix femme : "" Pourquoi certaines choses nous attirent ? 
 
 ... Parce que nous les voyons pour la première fois, ...
 ... ou simplement parce qu'elles nous parlent ...
 ... plus que d'autres.
 ... Nouvelle PEUGEOT 408. Une allure magnétique qui attire les regards, ...
 
 ... qui captive les coeurs, ...
 ... et les esprits.
 
 
 ... Une expérience de conduite qui ...
 ... éveille nos sens.
 ... Une silhouette attractive sous tous les angles.
 ... Parce que ce qui nous touche, ...
 ... ce qui nous attire vraiment ...
 
 ... parle avant tout ...
 
 ... à notre coeur.
 
 
 
 
 
 ... Nouvelle PEUGEOT 408. """
4789,4618,Pourquoi certaines choses nous attirent ?,"['pourquoi', 'certain', 'chose', 'nous', 'attirer']",5,Voix-off,Femme,"Voix femme : "" Pourquoi certaines choses nous attirent ?
 
 ... Parce que nous les voyons pour la première fois, ...
 ... ou simplement parce qu'elles nous parlent ...
 ... plus que d'autres.
 ... Nouvelle PEUGEOT 408. Une allure magnétique qui attire les regards, ...
 
 ... qui captive les coeurs, ...
 ... et les esprits.
 
 
 ... Une expérience de conduite qui ...
 ... éveille nos sens.
 ... Une silhouette attractive sous tous les angles.
 ... Parce que ce qui nous touche, ...
 ... ce qui nous attire vraiment ...
 
 ... parle avant tout ...
 
 ... à notre coeur.
 
 
 
 
 
 ... Nouvelle PEUGEOT 408. """
4790,4619,"HYUNDAI IONIQ 6, c'est un grand pas pour l'électrique.","['hyundai', 'ioniq', '6', 'ce', 'être', 'un', 'grand', 'pas', 'pour', 'le', 'électrique']",11,Voix-off,Homme,"Voix homme : "" HYUNDAI IONIQ 6, c'est un grand pas pour l'électrique.
 ... Awaken your world.
 
 ... Pour une expérience inoubliable à bord de HYUNDAI IONIQ 6 100% électrique, ...
 ... réservez votre essai sur HYUNDAI.FR. """
